ds,y
2025-08-03 21:12:02,838
2025-08-03 21:12:02,827
2025-08-03 21:13:03,838
2025-08-03 21:13:03,823
2025-08-03 21:14:03,828
2025-08-03 21:14:03,826
2025-08-03 21:14:03,842
2025-08-03 21:15:04,826
2025-08-03 21:15:04,841
2025-08-03 21:15:04,827
2025-08-03 21:16:04,838
2025-08-03 21:16:04,818
2025-08-03 21:17:05,828
2025-08-03 21:17:05,838
2025-08-03 21:17:05,826
2025-08-03 21:18:05,828
2025-08-03 21:18:05,826
2025-08-03 21:18:05,819
2025-08-03 21:19:06,800
2025-08-03 21:19:06,822
2025-08-03 21:20:07,836
2025-08-03 21:20:07,829
2025-08-03 21:20:07,823
2025-08-03 21:24:20,839
2025-08-03 21:25:21,837
2025-08-03 21:25:21,847
2025-08-03 21:25:21,830
2025-08-03 21:26:21,828
2025-08-03 21:26:21,838
2025-08-03 21:27:22,830
2025-08-03 21:27:22,848
2025-08-03 21:27:22,828
2025-08-03 21:28:22,838
2025-08-03 21:28:22,847
2025-08-03 21:28:22,831
2025-08-03 21:29:23,828
2025-08-03 21:29:23,838
2025-08-03 21:30:23,818
2025-08-03 21:30:23,844
2025-08-03 21:30:23,839
2025-08-03 21:31:24,838
2025-08-03 21:31:24,839
2025-08-03 21:31:24,829
2025-08-03 21:32:25,854
2025-08-03 21:32:25,838
2025-08-03 21:33:25,848
2025-08-03 21:33:25,838
2025-08-03 21:33:25,830
2025-08-03 21:34:26,848
2025-08-03 21:34:26,835
2025-08-03 21:34:26,832
2025-08-03 21:35:26,838
2025-08-03 21:35:26,849
2025-08-03 21:36:27,846
2025-08-03 21:36:27,833
2025-08-03 21:36:27,837
2025-08-03 21:37:27,837
2025-08-03 21:37:27,853
2025-08-03 21:37:27,831
2025-08-03 21:38:28,831
2025-08-03 21:38:28,837
2025-08-03 21:47:55,849
2025-08-03 21:48:00,841
2025-08-03 21:48:05,848
2025-08-07 14:47:07,91
2025-08-07 14:48:07,92
2025-08-07 14:48:07,90
2025-08-07 14:49:08,93
2025-08-07 14:49:08,97
2025-08-07 14:50:08,819
2025-08-07 14:50:08,93
2025-08-07 14:50:08,92
2025-08-07 14:51:09,93
2025-08-07 14:51:09,94
2025-08-07 15:07:43,92
2025-08-07 15:07:43,93
2025-08-07 15:08:44,94
2025-08-07 15:08:44,93
2025-08-07 15:09:45,94
2025-08-07 15:09:45,93
2025-08-07 15:10:45,93
2025-08-07 15:10:45,94
2025-08-07 15:11:46,94
2025-08-07 15:11:46,95
2025-08-07 15:12:47,93
2025-08-07 15:12:47,94
2025-08-07 15:13:48,93
2025-08-07 15:13:48,95
2025-08-07 15:14:49,94
2025-08-07 15:15:49,93
2025-08-07 15:15:49,94
2025-08-07 15:16:50,93
2025-08-07 15:16:50,94
2025-08-07 15:27:54,94
2025-08-07 15:27:54,93
2025-08-07 15:28:55,95
2025-08-07 15:29:56,95
2025-08-07 15:29:56,94
2025-08-07 15:30:56,94
2025-08-07 15:30:56,95
2025-08-07 15:31:57,95
2025-08-07 15:32:58,94
2025-08-07 15:32:58,96
2025-08-07 15:33:59,95
2025-08-07 15:33:59,94
2025-08-07 15:35:00,95
2025-08-07 15:36:00,95
2025-08-07 15:36:00,96
2025-08-07 15:36:00,94
2025-08-07 15:37:01,94
2025-08-07 15:37:01,95
2025-08-07 15:38:02,96
2025-08-07 15:38:02,94
2025-08-07 15:39:03,95
2025-08-07 15:39:03,94
2025-08-07 15:40:04,93
2025-08-07 15:40:04,95
2025-08-07 15:41:04,95
2025-08-07 15:41:04,96
2025-08-07 15:42:05,95
2025-08-07 15:42:05,94
2025-08-07 15:43:06,95
2025-08-07 15:43:06,94
2025-08-07 15:44:07,95
2025-08-07 15:45:08,97
2025-08-07 15:45:08,95
2025-08-07 15:46:09,95
2025-08-07 15:47:09,95
2025-08-07 15:48:10,96
2025-08-07 15:48:10,95
2025-08-07 15:49:11,95
2025-08-07 15:49:11,96
2025-08-07 15:50:12,96
2025-08-07 15:50:12,95
2025-08-07 15:51:12,94
2025-08-07 15:51:12,95
2025-08-07 15:51:12,96
2025-08-07 15:52:13,94
2025-08-07 15:52:13,95
2025-08-07 15:53:51,93
2025-08-07 15:54:52,94
2025-08-07 15:54:52,96
2025-08-07 15:54:52,95
2025-08-07 15:55:52,95
2025-08-07 15:55:52,94
2025-08-07 15:56:53,94
2025-08-07 15:57:54,94
2025-08-07 15:57:54,93
2025-08-08 21:40:06,823
2025-08-08 21:40:06,847
2025-08-08 21:40:06,835
2025-08-08 21:41:07,821
2025-08-08 21:41:07,848
2025-08-08 21:41:07,816
2025-08-08 21:42:07,824
2025-08-08 21:42:07,825
2025-08-08 21:42:07,847
2025-08-08 21:42:07,833
2025-08-08 21:43:08,846
2025-08-08 21:43:08,823
2025-08-08 21:43:08,808
2025-08-08 21:44:09,824
2025-08-08 21:44:09,822
2025-08-08 21:44:09,834
